, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, abs_title_sentiment_polarity, abs_title_subjectivity, average_token_length, avg_negative_polarity, avg_positive_polarity, data_channel_is_bus, data_channel_is_entertainment, data_channel_is_lifestyle, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, global_rate_negative_words, global_rate_positive_words, global_sentiment_polarity, global_subjectivity, is_weekend, kw_avg_avg, kw_avg_max, kw_avg_min, kw_max_avg, kw_max_max, kw_max_min, kw_min_avg, kw_min_max, kw_min_min, max_negative_polarity, max_positive_polarity, min_negative_polarity, min_positive_polarity, n_non_stop_unique_tokens, n_non_stop_words, n_tokens_content, n_tokens_title, n_unique_tokens, num_hrefs, num_imgs, num_keywords, num_self_hrefs, num_videos, rate_negative_words, rate_positive_words, self_reference_avg_sharess, self_reference_max_shares, self_reference_min_shares, title_sentiment_polarity, title_subjectivity, weekday_is_friday, weekday_is_monday, weekday_is_saturday, weekday_is_sunday, weekday_is_thursday, weekday_is_tuesday, weekday_is_wednesday, shares
537,9,1,0,0,0,0,0,7,8,3,1.0,0.0,0.0,0.0,0.0,0.0,0,6,5,5,0.0,1,7,0,0,9,0,5,8,0,8,9,7,0,7,9,1,4,4,0,0,2,2,0,1,7,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
538,0,3,0,0,4,0,9,7,6,3,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5,6,0.0,1,2,0,0,9,0,0,0,9,8,9,7,0,6,9,4,4,5,1,3,7,8,0,1,8,0,0,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
539,0,0,2,1,8,9,2,7,7,4,0.0,0.0,1.0,0.0,0.0,0.0,2,5,6,4,1.0,2,0,0,1,7,1,0,0,9,6,5,5,1,5,9,1,1,5,3,0,9,1,0,3,9,0,0,0,8,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1100
540,1,0,4,0,0,0,9,0,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,0,0.0,1,3,0,0,9,0,3,0,0,9,0,9,0,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
541,0,0,0,8,0,0,0,8,5,3,0.0,1.0,0.0,0.0,0.0,0.0,1,4,5,5,1.0,1,3,1,1,9,0,0,0,0,9,9,4,1,5,9,3,3,3,3,0,5,0,0,2,8,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
542,0,9,0,0,0,2,3,7,6,3,0.0,1.0,0.0,0.0,0.0,0.0,4,5,5,6,0.0,0,0,0,0,0,0,0,0,9,5,9,4,1,6,9,2,3,5,1,0,6,0,0,2,6,0,0,0,8,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
543,7,0,2,0,0,2,0,7,7,3,1.0,0.0,0.0,0.0,0.0,1.0,2,3,6,4,0.0,2,2,0,0,9,0,8,0,9,9,7,3,1,5,9,1,2,4,0,0,4,0,0,2,7,0,0,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
544,0,0,9,0,1,0,9,7,7,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,5,4,0.0,1,2,0,0,9,0,2,0,0,8,4,6,2,7,9,1,4,6,0,0,9,0,0,3,9,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
545,0,0,0,2,1,0,3,7,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3,5,0.0,1,5,0,0,9,0,7,0,0,8,8,6,1,6,9,1,4,6,0,0,4,0,0,2,6,0,1,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
546,0,0,0,0,0,3,4,7,8,3,0.0,1.0,0.0,0.0,0.0,0.0,0,4,6,5,0.0,1,2,0,0,9,0,0,0,0,8,9,8,1,6,9,0,5,5,1,1,7,3,0,0,8,0,0,0,9,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1100
547,4,0,0,0,0,1,0,7,6,2,1.0,0.0,0.0,0.0,1.0,0.0,1,3,6,3,0.0,1,0,0,0,0,0,4,0,9,8,4,3,0,6,9,0,2,5,0,0,3,0,0,4,7,0,0,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
548,1,0,1,4,0,0,9,8,6,4,0.0,0.0,0.0,1.0,0.0,1.0,1,1,2,4,1.0,2,2,0,1,9,0,8,0,0,7,8,4,0,6,9,1,4,5,0,1,9,1,0,4,6,0,0,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1100
549,1,0,5,0,0,0,9,8,7,3,0.0,0.0,1.0,0.0,0.0,0.0,1,3,5,5,1.0,1,2,1,0,8,0,0,0,0,9,9,4,1,4,9,5,2,2,1,0,6,0,0,2,6,0,1,0,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
550,5,0,0,0,9,0,9,7,8,3,0.0,0.0,1.0,0.0,0.0,0.0,2,3,6,5,0.0,1,2,1,0,8,0,3,0,0,9,9,7,1,7,9,1,4,5,1,0,8,0,0,2,7,0,2,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1100
551,8,0,0,0,0,0,1,7,8,3,1.0,0.0,0.0,0.0,0.0,0.0,0,4,6,5,0.0,2,7,0,0,9,0,8,0,0,4,8,8,0,7,9,0,3,6,0,0,2,0,0,1,9,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
552,0,0,3,1,0,1,3,7,6,4,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,4,0.0,1,2,0,0,9,0,0,0,0,8,7,5,1,6,9,2,4,4,0,4,5,0,0,3,8,0,0,0,4,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
553,0,0,0,0,5,2,4,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,4,2,3,4,0.0,1,2,0,0,8,0,5,0,0,8,6,1,1,5,9,3,3,4,1,0,4,0,0,6,6,0,0,0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
554,0,0,3,0,0,0,9,8,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0,2,6,6,1.0,0,2,0,0,0,0,0,0,9,9,4,9,1,2,0,0,5,0,0,0,7,0,0,0,9,0,0,0,5,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1100
555,9,0,0,9,0,8,7,7,7,4,0.0,1.0,0.0,0.0,0.0,0.0,1,4,5,5,1.0,2,4,0,1,9,0,6,0,0,7,9,5,1,5,9,2,7,4,1,0,8,5,1,2,8,0,0,0,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
556,0,0,0,6,0,0,6,7,7,3,0.0,0.0,0.0,1.0,0.0,0.0,1,3,6,5,0.0,2,2,0,0,8,0,5,0,0,8,7,2,1,6,9,1,2,4,0,0,3,1,0,6,7,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
557,0,8,3,0,2,0,9,7,5,3,0.0,0.0,0.0,0.0,1.0,0.0,3,3,4,5,0.0,1,0,1,0,0,0,0,0,9,8,6,2,1,5,9,2,1,4,0,1,8,0,0,2,5,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
558,0,0,7,0,2,0,9,7,7,2,0.0,0.0,0.0,0.0,0.0,1.0,3,1,3,4,1.0,1,3,0,0,9,0,0,0,0,9,5,1,1,5,9,1,9,4,0,0,8,0,0,7,3,0,0,0,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
559,6,1,0,7,0,3,1,7,6,3,1.0,1.0,0.0,0.0,1.0,0.0,2,4,4,5,0.0,1,0,0,0,9,0,0,0,0,9,9,3,1,5,9,2,4,4,0,0,4,1,5,1,8,0,0,0,5,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
560,0,3,0,2,0,4,8,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,5,0.0,2,6,0,0,9,0,0,0,0,8,9,3,1,4,9,1,4,4,0,0,6,1,0,3,7,0,1,0,8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
561,0,0,1,1,0,7,9,7,6,4,0.0,0.0,1.0,0.0,0.0,0.0,1,2,5,4,0.0,1,2,0,0,9,0,0,0,0,8,9,4,0,5,9,1,6,5,0,1,7,7,0,2,7,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
562,0,3,0,5,3,0,9,6,6,4,0.0,1.0,0.0,0.0,0.0,0.0,4,3,3,5,0.0,2,5,0,0,9,0,3,0,0,8,9,6,1,5,9,2,9,5,0,0,7,1,0,2,6,1,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
563,8,4,0,0,0,1,0,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,2,4,4,0.0,1,3,0,0,9,0,0,0,0,8,9,6,0,4,9,2,7,3,1,3,6,0,0,2,7,0,4,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
564,0,3,1,6,0,0,9,7,5,3,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,6,0.0,1,4,0,1,9,0,7,0,0,9,7,0,6,6,9,1,4,5,0,0,6,0,0,3,5,0,0,2,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
565,8,0,0,0,7,1,0,7,8,1,1.0,0.0,0.0,0.0,1.0,0.0,0,4,5,5,0.0,1,1,0,0,7,0,0,0,0,8,9,7,0,6,9,0,5,4,0,0,8,1,0,1,8,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
566,0,0,0,0,0,1,0,7,7,4,0.0,0.0,1.0,0.0,0.0,0.0,1,3,5,5,1.0,1,2,0,1,9,0,0,0,0,8,7,0,1,5,9,1,6,3,2,0,8,3,0,2,8,0,0,0,7,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
567,0,3,0,0,8,0,2,7,7,3,0.0,1.0,0.0,0.0,1.0,0.0,2,2,3,5,0.0,1,1,0,0,8,0,5,0,0,6,4,2,1,6,9,0,6,6,0,0,4,1,0,2,6,1,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
568,3,0,0,0,0,3,6,7,6,3,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,6,0.0,2,1,0,1,9,0,7,0,0,9,7,0,1,4,9,5,4,3,4,0,8,1,0,2,6,0,0,0,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
569,4,2,3,0,2,0,9,7,7,3,0.0,0.0,0.0,0.0,0.0,1.0,2,2,5,5,0.0,2,2,2,1,9,0,6,0,9,8,4,3,1,6,9,0,4,5,1,0,7,1,0,3,5,0,0,0,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1100
570,0,6,0,0,0,0,9,7,8,4,0.0,1.0,0.0,0.0,1.0,0.0,0,3,6,5,0.0,2,5,0,1,9,0,7,0,0,9,9,3,1,6,9,0,5,5,0,2,4,0,0,4,8,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
571,0,0,1,3,1,0,9,7,8,3,0.0,0.0,0.0,1.0,0.0,0.0,1,3,6,5,0.0,1,2,0,0,9,0,6,0,9,9,8,7,0,6,9,0,1,5,0,0,5,0,0,0,9,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1100
572,0,1,2,8,2,4,3,7,5,4,0.0,0.0,0.0,1.0,0.0,0.0,3,3,3,4,0.0,1,0,0,0,9,0,0,0,9,8,8,5,0,7,9,1,2,6,1,1,7,1,0,8,6,0,0,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
573,0,1,7,0,0,0,9,7,7,3,0.0,0.0,0.0,0.0,0.0,1.0,4,2,4,3,0.0,1,2,0,0,9,0,0,0,0,9,9,6,3,5,9,2,4,4,1,0,7,0,0,3,4,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
574,0,0,0,0,7,0,9,6,5,4,0.0,0.0,0.0,0.0,1.0,0.0,2,2,5,4,0.0,1,2,0,0,7,0,2,0,9,8,7,4,1,5,9,5,4,4,1,0,7,0,2,4,5,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
575,2,6,0,0,1,2,9,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,5,0.0,1,2,0,0,9,0,5,0,0,9,9,5,2,6,9,1,3,5,1,1,3,0,0,2,4,0,1,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
576,0,0,9,0,4,0,7,7,8,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,3,0.0,1,5,0,0,9,0,6,1,0,8,5,1,2,6,9,0,4,5,0,1,4,0,0,6,4,0,0,0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
577,0,0,5,0,0,0,9,7,9,3,0.0,0.0,0.0,0.0,0.0,1.0,0,2,4,4,0.0,2,2,2,0,9,0,0,0,0,9,6,9,1,5,9,0,5,4,0,1,7,0,0,0,9,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
578,0,3,0,0,1,0,9,7,7,3,0.0,0.0,0.0,0.0,0.0,1.0,2,2,4,4,0.0,1,2,0,0,9,0,3,0,0,8,7,1,1,6,9,1,3,6,1,0,3,0,0,3,6,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
579,0,0,4,2,2,0,9,0,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,4,0,0.0,1,1,3,1,0,0,7,0,0,9,0,9,0,0,0,0,2,0,0,2,7,0,0,0,0,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
580,0,1,0,0,0,1,9,7,7,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,4,4,0.0,1,4,0,0,9,0,3,0,0,8,4,7,0,6,9,0,6,4,1,0,3,0,0,3,6,0,0,0,5,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1100
581,0,0,0,0,3,0,9,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,2,2,4,5,0.0,1,2,0,0,9,0,5,0,0,8,9,0,1,5,9,6,4,5,0,1,9,0,0,3,8,1,4,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
582,0,6,0,0,0,0,8,7,6,3,0.0,0.0,0.0,0.0,1.0,0.0,2,2,3,4,0.0,1,0,1,0,8,0,6,0,0,8,5,0,1,5,9,1,4,6,1,1,4,0,7,3,5,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
583,0,5,9,0,0,2,5,9,7,2,0.0,1.0,0.0,0.0,0.0,1.0,0,1,4,3,0.0,1,3,0,0,9,0,2,0,0,8,5,7,0,6,9,1,9,5,1,0,6,0,0,3,6,0,0,0,6,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
584,0,0,9,0,0,0,9,8,7,3,0.0,0.0,0.0,0.0,0.0,1.0,0,1,4,3,0.0,1,2,0,0,9,0,0,0,0,8,5,1,0,5,9,1,4,3,0,0,5,1,0,4,6,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
585,5,0,0,0,3,1,6,7,7,3,0.0,0.0,0.0,0.0,1.0,0.0,0,3,6,4,0.0,1,1,3,1,9,0,7,0,0,8,6,3,1,5,9,2,2,4,0,0,9,0,0,2,7,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
586,0,0,1,0,7,1,0,7,7,3,0.0,0.0,0.0,0.0,0.0,1.0,0,4,7,5,0.0,2,3,0,0,9,0,5,0,0,8,8,8,2,6,9,1,6,5,0,0,7,0,0,1,9,0,0,0,7,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
587,0,0,0,0,3,1,1,7,7,1,0.0,0.0,0.0,0.0,1.0,0.0,4,4,5,4,0.0,1,0,1,0,7,0,1,0,9,8,6,2,1,6,9,0,6,5,0,0,5,0,0,3,5,0,0,0,3,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
588,8,1,0,0,0,0,8,7,7,4,1.0,0.0,0.0,0.0,0.0,0.0,1,4,6,4,0.0,1,1,0,0,8,0,0,7,0,8,7,5,0,6,9,1,7,4,1,0,5,1,0,1,9,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
589,0,0,0,0,0,0,9,9,7,3,0.0,0.0,0.0,0.0,1.0,0.0,2,1,5,3,0.0,1,1,1,0,0,0,3,0,9,9,3,5,2,7,9,0,2,7,1,0,7,1,4,2,4,0,3,1,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
590,0,0,0,1,0,0,0,6,4,4,0.0,0.0,0.0,0.0,0.0,0.0,2,3,4,6,0.0,3,4,0,1,9,0,0,0,0,9,9,0,1,5,9,1,5,4,1,0,7,0,0,2,8,0,1,0,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
591,0,6,4,6,0,0,9,8,6,3,0.0,0.0,1.0,0.0,0.0,0.0,2,2,4,4,0.0,1,2,1,1,8,0,3,0,0,8,4,0,2,6,9,0,3,5,0,0,7,1,0,4,5,0,0,5,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
592,0,0,0,0,0,2,9,7,7,4,0.0,1.0,0.0,0.0,0.0,0.0,0,2,5,4,0.0,1,2,0,0,9,0,5,0,0,9,7,4,1,6,9,1,4,4,1,0,4,1,0,2,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
593,0,0,1,0,1,0,9,7,8,3,1.0,0.0,0.0,1.0,0.0,0.0,0,4,5,4,0.0,1,1,2,0,9,0,0,0,0,8,9,5,0,6,9,1,4,5,0,0,7,1,0,2,8,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
594,0,0,8,0,0,0,9,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,3,0.0,1,2,0,0,9,0,0,0,0,9,5,6,2,6,9,1,4,5,0,0,3,0,0,5,3,0,5,1,5,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
595,0,5,0,8,1,0,9,7,9,4,0.0,1.0,0.0,0.0,0.0,1.0,0,3,6,4,0.0,4,2,0,0,9,0,5,0,0,9,6,9,4,6,9,0,4,6,0,0,6,0,0,0,9,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
596,0,5,0,0,0,0,9,8,8,4,0.0,1.0,0.0,0.0,0.0,0.0,1,4,5,6,0.0,1,2,0,0,9,0,6,0,0,8,6,6,2,6,9,0,4,6,1,0,5,1,0,4,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
597,2,0,0,0,7,0,9,7,6,2,0.0,0.0,0.0,1.0,0.0,0.0,1,1,4,5,0.0,1,2,0,0,9,0,8,0,0,9,9,4,4,5,9,1,5,5,0,0,7,0,0,3,9,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
598,6,0,7,1,2,0,9,7,7,3,0.0,1.0,0.0,0.0,0.0,0.0,2,3,5,5,0.0,1,2,1,0,9,0,3,0,0,9,7,0,2,6,9,4,2,4,4,0,7,3,0,3,6,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
599,9,2,0,0,0,0,9,7,7,2,1.0,0.0,0.0,0.0,0.0,0.0,2,5,4,4,0.0,2,3,0,0,9,0,7,9,0,7,5,6,0,6,9,1,1,5,0,0,4,0,0,1,7,0,4,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
600,0,5,0,4,0,6,5,8,6,3,0.0,1.0,0.0,0.0,0.0,0.0,2,6,5,5,0.0,1,2,0,0,9,0,0,0,0,9,9,6,0,6,9,1,7,5,2,0,5,2,0,2,8,0,0,0,8,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
601,0,0,0,0,5,1,0,7,7,2,0.0,0.0,0.0,0.0,1.0,0.0,1,3,4,4,0.0,1,1,0,0,7,0,5,0,0,9,5,2,0,6,9,0,4,5,0,0,6,0,0,3,6,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
602,0,1,3,5,0,0,7,7,6,3,0.0,0.0,0.0,0.0,0.0,1.0,1,4,5,5,1.0,2,3,1,1,9,0,0,0,0,8,4,2,1,3,9,1,4,3,2,0,9,0,0,3,8,0,3,0,4,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1100
603,0,0,2,0,0,0,9,9,8,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5,4,0.0,1,3,1,0,7,0,7,0,0,7,8,8,1,7,9,0,4,8,0,0,5,0,0,4,8,0,0,0,5,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1100
604,1,0,0,0,8,0,9,7,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0,4,7,4,1.0,1,2,1,0,9,0,7,0,0,8,5,6,1,6,9,1,2,5,0,0,9,1,0,1,8,0,0,0,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1100
605,1,0,2,0,4,0,0,7,6,2,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,4,1.0,1,2,0,0,9,0,0,0,0,9,4,4,0,5,9,0,4,5,0,0,4,1,0,1,4,0,1,0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
606,2,0,0,0,0,0,9,7,9,2,0.0,1.0,0.0,0.0,0.0,0.0,0,1,4,3,0.0,1,6,0,0,9,0,8,0,0,9,8,9,1,5,9,0,0,4,0,0,3,1,0,0,5,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
607,1,0,3,5,0,0,9,7,6,3,0.0,0.0,0.0,0.0,0.0,1.0,2,2,5,4,1.0,2,3,0,1,9,0,8,0,0,9,7,0,4,5,9,1,3,5,0,0,9,0,0,5,8,1,1,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
608,0,4,0,0,0,0,9,8,7,3,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5,5,0.0,1,2,0,0,9,0,0,0,0,8,5,5,2,6,9,7,3,5,1,2,7,1,0,2,7,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
609,4,0,2,8,0,3,3,8,7,4,1.0,0.0,0.0,0.0,0.0,0.0,1,3,6,6,0.0,1,5,0,1,9,0,0,0,0,7,8,4,0,6,9,0,4,5,3,0,0,0,0,1,8,0,0,0,8,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
610,0,0,0,0,0,0,1,7,7,3,1.0,0.0,0.0,0.0,0.0,1.0,2,3,5,4,0.0,1,0,0,0,0,0,0,0,9,8,7,2,0,6,9,1,5,4,1,0,7,0,0,3,7,0,0,0,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
611,0,0,9,0,1,0,9,8,7,1,0.0,0.0,0.0,0.0,0.0,1.0,5,2,5,3,0.0,1,2,0,0,9,0,0,0,9,9,5,3,2,6,9,1,5,5,0,0,7,0,0,4,6,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
612,0,3,1,4,0,2,2,7,5,2,0.0,0.0,0.0,0.0,0.0,0.0,7,2,5,3,0.0,2,3,0,1,9,0,5,0,0,4,8,7,1,7,9,1,2,7,0,1,9,0,0,8,6,1,0,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
613,0,0,0,0,3,1,3,7,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0,2,4,3,1.0,1,2,0,0,9,0,0,0,0,4,7,4,2,6,9,0,6,5,0,0,6,1,0,2,8,0,0,0,7,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
614,0,1,0,1,0,0,9,7,5,3,0.0,0.0,0.0,0.0,0.0,0.0,1,3,6,6,0.0,0,4,0,0,9,0,0,0,0,8,9,4,1,6,9,1,5,6,2,0,9,0,0,1,8,0,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
615,3,0,2,8,0,2,9,8,7,5,0.0,0.0,0.0,0.0,0.0,0.0,1,3,6,4,1.0,3,2,0,0,9,0,7,0,0,7,9,7,1,6,9,1,4,5,0,0,5,0,0,2,4,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
616,0,0,0,7,0,2,3,8,4,4,0.0,0.0,0.0,0.0,0.0,0.0,2,4,6,6,0.0,2,2,0,1,9,0,0,0,0,7,9,5,4,7,9,0,4,6,0,1,4,0,0,1,8,0,0,0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
617,0,0,4,1,0,2,0,7,7,4,1.0,0.0,0.0,0.0,0.0,0.0,1,3,4,3,0.0,1,3,0,0,9,0,0,0,0,7,8,8,2,7,9,0,5,7,0,0,7,0,0,2,9,0,0,0,6,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1100
618,0,1,1,0,0,1,6,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6,6,0.0,1,3,3,1,9,0,0,0,0,8,9,5,0,6,9,1,4,4,1,0,6,0,0,1,7,0,0,6,4,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1100
619,0,8,0,0,0,5,0,7,6,4,0.0,1.0,0.0,0.0,0.0,0.0,3,3,4,5,0.0,1,3,0,0,9,0,5,0,0,8,6,0,2,7,9,3,0,4,0,0,7,0,0,3,7,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
620,0,0,6,6,1,0,4,7,6,3,1.0,0.0,0.0,0.0,0.0,0.0,3,2,4,5,0.0,1,1,0,1,9,0,0,0,0,9,7,0,1,6,9,1,7,3,1,0,7,0,0,4,7,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
621,0,0,0,4,7,1,5,6,6,3,0.0,0.0,0.0,0.0,1.0,0.0,2,3,3,5,0.0,1,3,0,0,9,0,0,0,0,8,7,5,2,5,9,1,8,4,0,0,9,2,0,3,7,1,1,0,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
622,1,0,2,3,0,7,4,7,2,4,0.0,0.0,1.0,0.0,0.0,0.0,1,3,6,5,1.0,1,3,0,1,9,0,0,0,0,9,7,0,1,6,9,2,5,5,1,4,7,2,0,2,7,0,1,0,7,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1100
623,0,2,0,0,9,1,4,7,7,3,0.0,1.0,0.0,0.0,1.0,0.0,1,3,5,5,0.0,1,1,1,0,8,0,3,0,0,8,7,3,0,6,9,2,1,6,0,0,5,6,2,4,6,0,0,0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
624,1,1,0,0,4,0,9,7,9,2,1.0,0.0,0.0,0.0,0.0,0.0,0,2,6,3,0.0,2,9,0,1,9,0,8,0,0,9,9,9,4,6,9,0,5,6,0,0,8,1,0,0,9,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
625,3,9,6,0,0,1,6,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,4,0.0,1,2,0,0,7,0,0,0,0,9,9,0,0,7,9,2,1,4,1,0,7,0,0,4,5,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
626,0,0,0,0,9,1,3,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,1,6,5,5,0.0,1,2,0,0,8,0,4,0,0,8,8,0,1,5,9,0,4,4,0,0,5,1,0,3,7,0,1,1,5,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
